id;.id;default_code;name;categ_id/name;categ_id/display_name;standard_price;price;list_price;lst_price;default_code
__export__.product_template_120169_b57aa3b2;120169;5549884001;GREASE                037-0349;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0.001;0;0.01;0.01;5549884001
__export__.product_template_119808_4909e996;119808;5550688001;GREASE AFC (70 G);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.01;0;0.01;0.01;5550688001
__export__.product_template_119868_61094826;119868;5648246001;GREASE AFF (70 G);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;5648246001
__export__.product_template_119317_5a3fe604;119317;3124100001;GREASE GUN;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;3124100001
__export__.product_template_119315_dc104004;119315;5550670001;GREASE LI-AFB (70 G);Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;52.5;0;0.01;0.01;5550670001
__export__.product_template_119363_831b81dd;119363;5713234001;GREASE LUBRICATION FOR TRUNNION AT ROTOR;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;120;0;0.01;0.01;5713234001
__export__.product_template_119809_6dd0a757;119809;5550661001;GREASE SYRINGE (80 G);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.001;0;0.01;0.01;5550661001
__export__.product_template_119012_8d139cb6;119012;28002495001;GRIPPER;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28002495001
__export__.product_template_120563_2bd57271;120563;3059987001;GRIPPER (1);Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0;0;0.01;0.01;3059987001
__export__.product_template_120601_744d8706;120601;7840896001;GRIPPER ASSY;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;637.5;0;0.01;0.01;7840896001
__export__.product_template_121859_e65f2310;121859;7166699001;GRIPPER ASSY V2;Todos;All;0;0;1;1;7166699001
__export__.product_template_119371_7f2e30fa;119371;4481496001;GRIPPER FINGER HALF-SHELLS (PAIR);Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;149.25;0;0.01;0.01;4481496001
__export__.product_template_120121_7ffb832c;120121;11708481001;GRIPPER FINGER L;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;90.75;0;0.01;0.01;11708481001
__export__.product_template_120122_64b93d94;120122;3122255001;GRIPPER FINGER L2;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;93.75;0;0.01;0.01;3122255001
__export__.product_template_120123_1c74ef52;120123;3122263001;GRIPPER FINGER LL2;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;3122263001
__export__.product_template_120124_e9eb96db;120124;4945735001;GRIPPER FINGER LLE;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;163.5;0;0.01;0.01;4945735001
__export__.product_template_122092_bc34d777;122092;9320156001;GRIPPER REAR V2;Urinalysis Instruments;All / REPUESTOS / Urinalysis Instruments;100000;0;0;0;9320156001
__export__.product_template_121862_d81af270;121862;7166672001;GRIPPER REAR V2;Todos;All;0;0;1;1;7166672001
__export__.product_template_120125_0ab5533c;120125;11807552001;GRIPPER SENSOR TOOL;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;11807552001
__export__.product_template_119248_3d2be387;119248;28173311001;GRIPPER SPU;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28173311001
__export__.product_template_119228_b712031c;119228;7414447001;GRIPPER SPU V2;MD Systems Support;All / REPUESTOS / MD Systems Support;352.5;0;0.01;0.01;7414447001
__export__.product_template_123670_02f20f30;123670;LL00000;GRUPO SANGUINEO ANTI A X 10 ML (MONOCLONAL)RINDE 200 DET;PREANALITICA;All / INSUMOS / PREANALITICA;4.085;0;1;1;LL00000
__export__.product_template_123671_15ec0c8a;123671;LL00005;GRUPO SANGUINEO ANTI B X 10 ML (MONOCLONAL RINDE 200 DET;PREANALITICA;All / INSUMOS / PREANALITICA;4.085;0;1;1;LL00005
__export__.product_template_123672_e25e4cdd;123672;LL00015;GRUPO SANGUINEO ANTI D X 10 ML (MONOCLONAL)RINDE 200 DET;PREANALITICA;All / INSUMOS / PREANALITICA;6.175;0;1;1;LL00015
__export__.product_template_120757_c092cc9f;120757;5898765001;GS Junior PM Kit;Sequencing Instruments;All / REPUESTOS / Sequencing Instruments;0;0;0.01;0.01;5898765001
__export__.product_template_120743_df3d4ab9;120743;5996627001;GS Junior Software V2.5;Sequencing Instruments;All / REPUESTOS / Sequencing Instruments;0;0;0.01;0.01;5996627001
__export__.product_template_120785_b8a0e8a9;120785;6978835001;GSFLX+,GSFLX,GSJunior System SW Pkg,v2.9;System Support Sequencing;All / REPUESTOS / System Support Sequencing;0;0;0.01;0.01;6978835001
__export__.product_template_121708_689073df;121708;A1G0120;GUANTE NITRILO M (AZUL) X 100 UNDS - S. POLVO;ANALITICA;All / INSUMOS / ANALITICA;5.98;0;1;1;A1G0120
__export__.product_template_121045_f70f0c03;121045;44560002;GUANTES DE EXAMINACION LATEX  TALLA M CAJA X 100 UNDS;PREANALITICA;All / INSUMOS / PREANALITICA;9;0;12;12;44560002
__export__.product_template_121044_7aabd85b;121044;44560003;GUANTES DE EXAMINACION TALL LARGE CAJA X 100 UNDS;PREANALITICA;All / INSUMOS / PREANALITICA;9;0;1;1;44560003
__export__.product_template_33916;115952;GLL;GUANTES LATEX TALLA G;PREANALITICA;All / INSUMOS / PREANALITICA;2.707;0;1;1;GLL
__export__.product_template_32884;115955;NITCO02;GUANTES LATEX TALLA M;PREANALITICA;All / INSUMOS / PREANALITICA;67.6;0;0;0;NITCO02
__export__.product_template_33917;115953;GLTM;GUANTES LATEX TALLA S;PREANALITICA;All / INSUMOS / PREANALITICA;0.01;0;1;1;GLTM
__export__.product_template_33153;115954;DNTM;GUANTES NITIRILO TALLA M ;PREANALITICA;All / INSUMOS / PREANALITICA;6.06;0;0;0;DNTM
__export__.product_template_33500;115956;IM01493;GUANTES NITRILO TALLA G;PREANALITICA;All / INSUMOS / PREANALITICA;0.01;0;1;1;IM01493
__export__.product_template_121116_7cfd4760;121116;GE-DREX100-L;GUANTES NITRILO TALLA L (CAJA X 100 UNDS);ANALITICA;All / INSUMOS / ANALITICA;7.5;0;1;1;GE-DREX100-L
__export__.product_template_121115_4925d807;121115;GE-DREX100-M;GUANTES NITRILO TALLA M (CAJA X 100 UNDS);ANALITICA;All / INSUMOS / ANALITICA;7.5;0;1;1;GE-DREX100-M
__export__.product_template_121114_0991d9a3;121114;GE-DREX100-S;GUANTES NITRILO TALLA SMALL (CAJA X 100 UNDS);ANALITICA;All / INSUMOS / ANALITICA;7.25033333;0;11.54;11.54;GE-DREX100-S
__export__.product_template_120995_d0616337;120995;BS7320;GUARDIAN 10L;DESECHOS;All / INSUMOS / DESECHOS;0;0;10;10;BS7320
__export__.product_template_121077_328dd982;121077;01ENGDJOS3LT001;GUARDIAN DESCARTABLE DE 3 LITROS;ANALITICA;All / INSUMOS / ANALITICA;1.465;0;1;1;01ENGDJOS3LT001
__export__.product_template_116749_abe07c15;116749;N010650;GUARDIAN PARA DESECHOS 5 LITROS;DESECHOS;All / INSUMOS / DESECHOS;4.6;0;4.6;4.6;N010650
__export__.product_template_32532;115959;C0611GP8LT;GUARDIAN PLAS 8LT. (RECTANGULAR) ROJO T.TRANSPARENTE;DESECHOS;All / INSUMOS / DESECHOS;0.01;0;4.95;4.95;C0611GP8LT
__export__.product_template_33340;115960;N010670;GUARDIAN PLASTICO 23L.ROJO CON TAPA TARNSPARENTE;DESECHOS;All / INSUMOS / DESECHOS;17.5;0;17.5;17.5;N010670
__export__.product_template_119802_2be394f1;119802;5508720001;GUIDE LEAF SPRING;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;31.5;0;0.01;0.01;5508720001
__export__.product_template_122251_d43599dd;122251;"7851375001	";GUIDE NEEDLE;IM cobas e / Elecsys Instruments;All / REPUESTOS / IM cobas e / Elecsys Instruments;1;0;1;1;"7851375001	"
__export__.product_template_120600_32def3ac;120600;7316470001;GUIDE RAIL CUVETTE;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;87.75;0;0.01;0.01;7316470001
__export__.product_template_119139_9448fc6f;119139;4893123001;GUIDE RAIL T L=1546;MD Systems Support;All / REPUESTOS / MD Systems Support;1071.75;0;0.01;0.01;4893123001
__export__.product_template_119152_4e02ca56;119152;4893115001;GUIDE RAIL T L=554;MD Systems Support;All / REPUESTOS / MD Systems Support;579.75;0;0.01;0.01;4893115001
__export__.product_template_119140_0aace92b;119140;5775248001;GUIDE RAIL U L=1546;MD Systems Support;All / REPUESTOS / MD Systems Support;1057.5;0;0.01;0.01;5775248001
__export__.product_template_119153_218918ae;119153;5339804001;GUIDE RAIL U L=554;MD Systems Support;All / REPUESTOS / MD Systems Support;623.25;0;0.01;0.01;5339804001
__export__.product_template_120535_ba2712c3;120535;3731723001;GUIDE TS UPPER  (2);Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0;0;0.01;0.01;3731723001
__export__.product_template_33914;115928;GPF;Gafas protectoras para fototerapia, talla regular, circunferencia cefálica 33 cm – 38 cm,;PREANALITICA;All / INSUMOS / PREANALITICA;0.01;0;1;1;GPF
__export__.product_template_119307_2bf18a6f;119307;11566296001;Gas spring            714-1639;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;116.25;0;0.01;0.01;11566296001
__export__.product_template_33933;116089;GSA24H;Gasa Algodón 90 cm x 100m, 24 hebras ;NO INVASIVO;All / INSUMOS / NO INVASIVO;0.01;0;1;1;GSA24H
__export__.product_template_116718_d3992a63;116718;Gp;Gasto de pasajes;Todos;All;0;0;1;1;Gp
__export__.product_template_116716_caf75d6c;116716;GT;Gasto de telecomunicaciones;Todos;All;0;0;1;1;GT
__export__.product_template_119696_eec7a4ed;119696;11700413001;Gear 16               714-1767;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11700413001
__export__.product_template_119697_7aebede6;119697;11700405001;Gear 28               714-0607;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11700405001
__export__.product_template_119698_8e8f65dc;119698;11700391001;Gear 40               714-1354;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11700391001
__export__.product_template_123410_1b12f491;123410;7166729001;Gear Rack Forward Right Assy;CC Instruments;All / REPUESTOS / CC Instruments;0;0;1;1;7166729001
__export__.product_template_33915;115930;GAUS;Gel para acoplamiento ultrasónico;NO INVASIVO;All / INSUMOS / NO INVASIVO;0.01;0;1;1;GAUS
__export__.product_template_33652;115943;DQGLT-075-001;Glutest 75gr 200ml ;CONSUMIBLE;All / BIOQUIMICA / CONSUMIBLE;2.457;0;3.12;3.12;DQGLT-075-001
__export__.product_template_123526_01187663;123526;130505004AC24;Glycated Albumin 290 TEST+CAL (BIOSSAYS 240 PLUS);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130505004AC24
__export__.product_template_123520_7c0afaed;123520;130505004SC;Glycated Albumin 370 TEST+CAL (BIOSSAYS C8);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130505004SC
__export__.product_template_123527_0332b568;123527;130505005AC24 ;Glycated Serum Protein 340 TEST+CAL (BIOSSAYS 240 PLUS);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130505005AC24 
__export__.product_template_123525_05e73685;123525;130505005SC;Glycated Serum Protein 410 TEST+CAL (BIOSSAYS C8);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130505005SC
__export__.product_template_118928_ce90ff13;118928;5340403001;Gooseneck display support;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;5340403001
__export__.product_template_121645_48da787f;121645;GUANTESATER;Guantes de trabajo, protección contra cortes e impactos;Todos;All;15.9;0;1;1;GUANTESATER
__export__.product_template_116750_23bbb0bc;116750;1234566;Guantes latex talla xs;NO INVASIVO;All / INSUMOS / NO INVASIVO;1.00E-06;0;1;1;1234566
__export__.product_template_33918;115958;GQN75;Guantes quirúrgicos  Nº 7.5;PREANALITICA;All / INSUMOS / PREANALITICA;0.01;0;1;1;GQN75
__export__.product_template_33919;115957;GQN7;Guantes quirúrgicos Nº 7;PREANALITICA;All / INSUMOS / PREANALITICA;0.01;0;1;1;GQN7
__export__.product_template_122378_742920c7;122378;6369529001;Guide Needle;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0;0;1;1;6369529001
__export__.product_template_32662;116022;IHP-602;H. PILORY ANTIGEN HECES CASSETE 25KT ACROBIOTECH;ANALITICA;All / INSUMOS / ANALITICA;1.37;0;2.07;2.07;IHP-602
__export__.product_template_32602;116023;R0191C;H. PYLORI AG CASS 30 (CTK);Todos;All;1.39;0;0;0;R0191C
__export__.product_template_32665;116024;R0192C;H. PYLORI AG HECES CASS. (25) CTK ;Todos;All;2.83;0;0;0;R0192C
__export__.product_template_32542;116027;P820001V;H. PYLORI EN HECES CASSETTE X20 TEST (CERTEST);REACTIVO;All / BIOQUIMICA / REACTIVO;0.01;0;1;1;P820001V
__export__.product_template_121809_f29bf6a4;121809;HP-II;H. Pylori Rapid Test Kit (Colloidal Gold Method) HP-II;Reactivo;All / Coprologia / Reactivo;4.29133096;0;1;1;HP-II
__export__.product_template_123655_801d0548;123655;HP-I;H. Pylori Rapid Test Kit MANUAL (Colloidal Gold Method) HP-I;Reactivo;All / Coprologia / Reactivo;0;0;1;1;HP-I
__export__.product_template_33880;116026;1506-11;H. pylori Antigen en Heces (96 Test);PREANALITICA;All / INSUMOS / PREANALITICA;386;0;386;386;1506-11
__export__.product_template_120271_7d32664a;120271;3316521001;HAEMATOLOGY ANALYSER XT-2000;HE Instruments;All / REPUESTOS / HE Instruments;0;0;0.01;0.01;3316521001
__export__.product_template_123025_bfaa376d;123025;235806;HAMILTON CO-RE Tips(8×480 SLIM Tips)Aplicar a X8 con pipeta aerodinámica (ADP);CONSUMIBLE;All / INMUNOLOGIA / CONSUMIBLE;0;0;1;1;235806
__export__.product_template_119862_51fa7396;119862;4844408001;HANDLE W;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;75;0;0.01;0.01;4844408001
__export__.product_template_119470_297d2bb6;119470;3087905001;HARNESS, MAIN TUBING, EA;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;0;0;0.01;0.01;3087905001
__export__.product_template_121167_5726fe3e;121167;IHAGM-325;HAV )HEPATITIS A IgG/IgM Combo Rapid Test Cassette;ANALITICA;All / INSUMOS / ANALITICA;1.7;0;1;1;IHAGM-325
__export__.product_template_121004_f52afaed;121004;IHA-302;HAV IGM RAPID TEST CASSETTE ACROBIOTECH;PREANALITICA;All / INSUMOS / PREANALITICA;1.09;0;1.1;1.1;IHA-302
__export__.product_template_32928;115968;3110923035;HB CALIBRATOR 5 X 1.2 ML;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;1;0;0;0;3110923035
__export__.product_template_121596_e460cf70;121596;5118506190;HBQ Sample Set Elecsys,cobas e;CONSUMIBLE;All / BIOQUIMICA / CONSUMIBLE;0.001;0;1;1;5118506190
__export__.product_template_121770_7cebb3d9;121770;8814848190;HBsAg G2 Elecsys E2G 300 V2;REACTIVO;All / BIOQUIMICA / REACTIVO;1;0;1;1;8814848190
__export__.product_template_121129_e24fcd9b;121129;6573029001;HCB DETECTOR ASSY NO.6;REPUESTOS;All / REPUESTOS;0.01;0;1;1;6573029001
__export__.product_template_32530;116259;STHCG116_U;HCG CASSETE HEALGEN;REACTIVO;All / INMUNOLOGIA / REACTIVO;0.01;0;1;1;STHCG116_U
__export__.product_template_121766_7a0df5a0;121766;7251025190;HCG+beta Elecsys E2G 300;Reflotron Reagents;All / BIOQUIMICA / Reflotron Reagents;711.75;0;1;1;7251025190
__export__.product_template_33529;115969;IHC-302;HCV TEST CASSETTE ACROBIOTECH;ANALITICA;All / INSUMOS / ANALITICA;0.67;0;1;1;IHC-302
__export__.product_template_121186_5a5f0399;121186;7698577001;HDD (NPCM0104HD) COMPLETE;REPUESTOS;All / REPUESTOS;1;0;1;1;7698577001
__export__.product_template_119999_595f1930;119999;6569897001;HDD HP 516824-B21 FOR DM;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;753.75;0;0.01;0.01;6569897001
__export__.product_template_121474_a8ec125d;121474;HDDSEAST500LM03;HDD SEAGATE BARRACUDA ST500LM030 500 GB 2 SINCH 5400RPM 128 MB;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;45.3;0;1;1;HDDSEAST500LM03
__export__.product_template_123570_954d5b14;123570;130501001A;HDL-C 320 TEST (BIOSSAYS 240 PLUS);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130501001A
__export__.product_template_123569_89eaff0f;123569;130501001S;HDL-C 410 TEST (BIOSSAYS C8);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130501001S
__export__.product_template_33172;103729;7528566190;HDL-C GEN.4, 350 TEST COBAS C INTEGRA;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;352.0109091;0;691.98;691.98;7528566190
__export__.product_template_33305;103840;7528604190;HDLC GEN 4 200 TEST COBAS C111;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;144.3;0;208;208;7528604190
__export__.product_template_28698;103839;7528582190;HDLC4, 500T, cobas c 701/702;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;497.25;0;1;1;7528582190
__export__.product_template_121742_61303a12;121742;8057877190;HDLC4, 700T, cobas c pack green;REACTIVO;All / BIOQUIMICA / REACTIVO;696.15;0;1;1;8057877190
__export__.product_template_120886_3840050e;120886;6917259001;HE 600 Platform;H&E Instruments;All / REPUESTOS / H&E Instruments;349615;0;0.01;0.01;6917259001
__export__.product_template_33036;115974;5950945190;HE4 CS ELECSYS;Oncology Reagents;All / INMUNOLOGIA / Oncology Reagents;1;0;490;490;5950945190
__export__.product_template_119906_e0449ab4;119906;4904630001;HEAT CUT FILTER;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.01;0;0.01;0.01;4904630001
__export__.product_template_119955_196eec15;119955;12181754001;HEATER (400P) ASSAY (P MODULE);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;12181754001
__export__.product_template_119824_4d722473;119824;4820819001;HEATER UNIT ASSY;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;1761.75;0;0.01;0.01;4820819001
__export__.product_template_119235_f073e09f;119235;7093365001;HEATER/SHAKER;MD Systems Support;All / REPUESTOS / MD Systems Support;3504.75;0;0.01;0.01;7093365001
__export__.product_template_116673_0ee4377d;116673;4793404001;HEATING CHANNEL ASSY;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;2212.5;0;0;0;4793404001
__export__.product_template_121258_6938040f;121258;ELLA0109;HELICOBACTER PILORY S/P CASSETTE BESSURE;ANALITICA;All / INSUMOS / ANALITICA;1.04;0;1;1;ELLA0109
__export__.product_template_33553;115977;HS-50C;HEMA-SCREEN SANGRE OCULTA 50 TEST;REACTIVO;All / BIOQUIMICA / REACTIVO;39;0;1;1;HS-50C
__export__.product_template_31551;115738;W-20008500;HEMOSIL D-DIMER;REACTIVO;All / INMUNOLOGIA / REACTIVO;7.57;0;1;1;W-20008500
__export__.product_template_32796;115993;W-9756900;HEMOSIL REFERENCE EMULSION 500ML;REACTIVO;All / HEMATOLOGIA / REACTIVO;0.01;0;1;1;W-9756900
__export__.product_template_34028;115995;50000010521;HEPARINA SODICA 5000 UL SOLUCION INYECTABLE CAJA X 50 VIALES X 5ML C/U;CONSUMIBLE;All / HEMATOLOGIA / CONSUMIBLE;4.86;0;1;1;50000010521
__export__.product_template_32666;115996;ST HAV281;HEPATITIS A IGM X 25 TEST SENSOTEST ;Todos;All;42.75;0;0;0;ST HAV281
__export__.product_template_32533;115999;IL02440;HEPATITIS B (HBSAG) S/P CASSETTE X20 UNDS;REACTIVO;All / INMUNOLOGIA / REACTIVO;0.69;0;16.59;16.59;IL02440
__export__.product_template_32717;115997;R0040C;HEPATITIS B AG CASS 30 CTK;Todos;All;0.93;0;0;0;R0040C
__export__.product_template_121170_8287bcf7;121170;HB010020;HEPATITIS B HEPACARD CAJA X 20 UNDS;ANALITICA;All / INSUMOS / ANALITICA;8.96;0;1;1;HB010020
__export__.product_template_123765_a3c63e5f;123765;R0024C;HEPATITIS C AB PLUS COMBO (HCV) CASS (CTK) ;ANALITICA;All / INSUMOS / ANALITICA;0.69;0;1;1;R0024C
__export__.product_template_33230;116000;ALL TEST;HEPATITIS C CASSETTE;ANALITICA;All / INSUMOS / ANALITICA;0.67;0;2.2;2.2;ALL TEST
__export__.product_template_121216_257fdf24;121216;GCHCV-302A;HEPATITIS C CASSETTE UNDS;ANALITICA;All / INSUMOS / ANALITICA;0.7725;0;1;1;GCHCV-302A
__export__.product_template_123767_3a65d3f5;123767;INNO-IHC402;HEPATITIS C/HCV UNDS (INNOVATEST);ANALITICA;All / INSUMOS / ANALITICA;0.459;0;1;1;INNO-IHC402
__export__.product_template_122351_ae617ee9;122351;HERPES (HSV) 1+2 IgG;HERPES (HSV) 1+2 IgG;INMUNOLOGIA;All / EQUIPOS / INMUNOLOGIA;0;0;1;1;HERPES (HSV) 1+2 IgG
__export__.product_template_122352_0c283e2d;122352;HERPES (HSV) 1+2 IgM;HERPES (HSV) 1+2 IgM;INMUNOLOGIA;All / EQUIPOS / INMUNOLOGIA;0;0;1;1;HERPES (HSV) 1+2 IgM
__export__.product_template_122049_7b2bd312;122049;WSHSM-C31;HERPES 1/2 IGM CASSETE ACURATE;ANALITICA;All / INSUMOS / ANALITICA;1.9;0;1;1;WSHSM-C31
