CATEGORIA;NOMBRE;REFERENCIA;UNIDAD;GENERACION
;FRIT 2 MICRON PARA PDQ PLUS ULTRA 2 Y PREMIER PRIMUS DIAGNOSTICS ;PR 03-11-0056-1;;
;FRIT 75 MICRON PREIMER HB9210 TRINITY BIOTECH BOLSA 1;PR 09-41-1905;;
;FRONT DOOR WITH LABEL 9180;5778123001;;
;FSH CS Elecsys V3;8932417190;;
;FSH Elecsys E2G 300 V2;8932387190;;
;FSH Elecsys cobas e 100 V2;8932352190;;
;FT3 Elecsys G3 cobas e 200 V2;9005803190;;
;FT3 G3 CS Elecsys V2;9077871190;;
;FT3 G3 Elecsys E2G 300 V2;9005811190;;
;FT4 G4 CS Elecsys;9043292190;;
;FT4 G4 Elecsys E2G 300;9043284190;;
;FT4 G4 Elecsys cobas e 200;9043276190;;
;FUCSINA BASICA FENICADA 1000ML;GQFBF-1K0-001;;
;FUENTE DE PODER CORSAIR;F0001;;
;FURAZOLIDONE 100 UG (OXOID);DD0028B;;
;FUROSOLIDONA 10MCG;FSD00046;;
;FUSE 0,5 A;3502198001;;
;FUSE 1,0 A;3502201001;;
;FUSE 5,0 (3PCS) (nonRoHS);3502180001;;
;FUSE 5x20 3.15AT 250V ULR/IEC;28062625001;;
;FUSE 8A T, 5X20;3054802001;;
;FUSE ALARM P450H 5A ;11067818001;;
;FUSE IM40;3008100001;;
;FUSE MICRO 3.15AF 125V ULR/CSA;26216004001;;
;FUSE PCB 1,0;11566598001;;
;FUSE PCB 3,2;7856741001;;
;FUSE SMD 2A 63V OMF63 SET OF 10;5344638001;;
;FUSE, 0.3A 250V SLOW BLOW;3073661001;;
;FUSE, 1.6A 250V SLOW BLOW;3073556001;;
;FUSE, 2A 250V SLOW BLOW;3073432001;;
;Fan;3380122001;;
;Fecal Occult Blood Diagnostic kit  (Colloidal Gold Method) FOB-B;FOB-B ;;
;Fecal waste pump;8413502-090;;
;Feces Formed Element Control  Positive controls for Leukocyte ;QC-V;;
;Feces Formed Element Control  Positive quality control for Liver fluke eggs ;QC-III;;
;Feces Formed Element Control  Quality control for red blood cell with certain concentration ;QC-IV;;
;Feces Formed Element Control Positive quality control for ascaris ova (fertilized);QC-I;;
;Feces Formed Element Control Positive quality control for whipworm eggs ;QC-II;;
;Feces analyzer cleaning solution KU-CS-01;KU-CS-01;;
;Ferritin Elecsys E2G 300;7027273190;;
;Fibrinogen cobas t411 (10x5ml);7103441190;;
;Fibrinogeno (Reactivo de Trombina) frasco 10 x 1 ml;10445720;;
;Filter  (Dest. Water Container;7856997001;;
;Filter 340mm;12218895001;;
;Filter 546nm                  *PQ;12218925001;;
;Filter Nom. P/Sedimrnts PX10-20XX Hytrex (Fibra) ROCHE;4516273001;;
;Filter assy           707-0433;11402587001;;
;Filter for Fan 120mm;28035792001;;
;Filtro bacteriano/viral;FLBAC;;
;Filtro bacteriano/viral, volumen interno 43 ml;FLBAC43ML;;
;Filtro higroscÃ³pico, neonatal, volumen tidal 25 ml;FLH25ML;;
;Finger Holder 2  727-8120;5206235001;;
;Firewall MODELO FG-50E;FGT50E5619039954;;
;Flaring Tool Kit;3500985001;;
;Flat screen LCD Monitor ;5631360001;;
;Fluorescent Biological Microscope Binocular;XY-1;;
;Fluorescent Biological Microscope Trinocular;XY-2;;
;Fluoro tube 10m       735-2016;11703811001;;
;Folate G3 CS Elecsys E2G;7396473190;;
;Folate G3 Elecsys E2G 300;7027290190;;
;Folate RBC CalSet;5944309190;;
;Folate RBC Hemolyzing Elecsys,cobas e;5944317190;;
;FortiGate 60F;9539913001;;
;FortiGate-40C;6695922001;;
;Frasco cloruro de Calcio x16ml;10446232;;
;Frasco de TP Innovin 10 ml ;B4212-50F;;
;Frasco de TTP Actina 10ml;B4218-2F;;
;Frasco de Thromborel S (TP) x10ml;10446445;;
;Frasco de buffer para Fibrinogeno x 15 ml;10445724;;
;Free HCGbeta Elecsys cobas e 100 V2;8860297190;;
;Free PSA Elecsys E2G 300 V2;8828610190;;
;G8-SERVER FOR DM C8000;7667345001;;
;GAFA DE SEGURIDAD ECOLINE;001ECOLINE;;
;GAFAS TRANSPARENTES KIMBERLY CLARK;CF-KICL;;
;GAUGE OVERPRESS. BC PRINTER, INCL. COUPL;5032539001;;
;GAUGE UNDERPRES. BC PRINTER, INCL. COUPL;5032547001;;
;GEAR PUMP HEAD U;3476863001;;
;GEM 3/3.5K BG/ISE/GL 075 TEST IQM PAK;26307589;;
;GEM 3/3.5K BG/ISE/GL 150 TEST IQM PAK;W-26315089;;
;GEM 3/3.5K BG/ISE/GL 300 IQM;W-26330089;;
;GEM 3K BG/ISE/GL 150 TEST CARTRIDGE;W-24315009;;
;GEM 3K BG/ISE/GL 300 TEST CARTRIDGE;W-24330009;;
;GEM CVP 1 WITH CO-OX;W-25000115;;
;GEM CVP 2 WITH CO-OX;W-25000125;;
;GEM CVP 3 HCT GEM 4K 10 X 1.8 ML;W-25000130;;
;GEM CVP 4 HCT GEM 4K 10 X 1.8 ML;W-25000140;;
;GEM CVP 5 TBILI;W-25000145;;
;GEM CVP GEM 3K 4X5X2.5ML MULTIPAK;W-0024001587;;
;GEM PREMIER 3000 INSTRUMENT 110/220V;W-00027000000;;
;GEM PREMIER 3500 INSTRUMENT 110/220V;26000000;;
;GEM/3.5KBG/ISE/GL 450 TEST QM;W-00026345089;;
;GEM3/3.5KBG/ISE/GL 600 TEST QM;W-26360089;;
;GENERAL CLINICAL CHEMISTRY;RQ9112;;
;GENTAMICIN CN 10MCG (OXOID);CT0024B;;
;GENTAMICINA 10 MCG X 50 DISCOS;BIO-CN;;
;GGT 300 TEST (BIOSSAYS 240 PLUS);130502005A;;
;GGT 410 TEST (BIOSSAYS C8);130502005S;;
;GGT-2, 400T, cobas c pack green;8057796190;;
;GIARDIA CASSETTE EN HECES X 20 UNDS;G820001V C;;
;GIEMSA PARA HEMATOLOGIA 1000ML;JQGMH-1K0-001;;
;GLU 300 TEST (BIOSSAYS 240 PLUS);130505001A;;
;GLU 300 TEST (BIOSSAYS C8);130505001S;;
;GLUC HK Gen.3, 2200Tests, cobas c701 ;5168791190;;
;GLUC HK Gen.3, 3300Tests, cobas c503;8057800190;;
;GLUTEST 50gr;GLUTEST 50gr;;
;GONADOTROPINA CORIONICA EN ORINA O SANGRE;GONADOTROPINACOS;;
;GORROS DE CIRUJANO;GRR00125;;
;GRADILLA PARA 96 PUNTAS DE PIPETA;CGGP-096-00;;
;GRADILLA PARA TUBOS DE 1.5ML-2ML 60 PUESTOS;JNC809;;
;GRADILLA PLASTICA P. 44 TUNOS (10-16MM) C. AZUL;H400328;;
;GRADILLAS DE 100 PUESTOS PARA TUBOS DE 13mm (NO METÃLICAS - ESTERILIZADAS);GR250418;;
;GRADILLAS DE 100 PUESTOS PARA TUBOS DE 16 MM ESTERILIZABLES;GRA00047;;
;GRADILLAS DE 50 PUESTOS PARA TUBOS DE 13 MM ESTERILIZABLES;GRA00048;;
;GRADILLAS DE 50 PUESTOS PARA TUBOS DE 16 MM ESTERILIZABLES;GRA00049;;
;GREASE                037-0349;5549884001;;
;GREASE AFC (70 G);5550688001;;
;GREASE AFF (70 G);5648246001;;
;GREASE GUN;3124100001;;
;GREASE LI-AFB (70 G);5550670001;;
;GREASE LUBRICATION FOR TRUNNION AT ROTOR;5713234001;;
;GREASE SYRINGE (80 G);5550661001;;
;GRIPPER;28002495001;;
;GRIPPER (1);3059987001;;
;GRIPPER ASSY;7840896001;;
;GRIPPER ASSY V2;7166699001;;
;GRIPPER FINGER HALF-SHELLS (PAIR);4481496001;;
;GRIPPER FINGER L;11708481001;;
;GRIPPER FINGER L2;3122255001;;
;GRIPPER FINGER LL2;3122263001;;
;GRIPPER FINGER LLE;4945735001;;
;GRIPPER REAR V2;9320156001;;
;GRIPPER REAR V2;7166672001;;
;GRIPPER SENSOR TOOL;11807552001;;
;GRIPPER SPU;28173311001;;
;GRIPPER SPU V2;7414447001;;
;GRUPO SANGUINEO ANTI A X 10 ML (MONOCLONAL)RINDE 200 DET;LL00000;;
;GRUPO SANGUINEO ANTI B X 10 ML (MONOCLONAL RINDE 200 DET;LL00005;;
;GRUPO SANGUINEO ANTI D X 10 ML (MONOCLONAL)RINDE 200 DET;LL00015;;
;GS Junior PM Kit;5898765001;;
;GS Junior Software V2.5;5996627001;;
;GSFLX+,GSFLX,GSJunior System SW Pkg,v2.9;6978835001;;
;GUANTE NITRILO M (AZUL) X 100 UNDS - S. POLVO;A1G0120;;
;GUANTES DE EXAMINACION LATEX  TALLA M CAJA X 100 UNDS;44560002;;
;GUANTES DE EXAMINACION TALL LARGE CAJA X 100 UNDS;44560003;;
;GUANTES LATEX TALLA G;GLL;;
;GUANTES LATEX TALLA M;NITCO02;;
;GUANTES LATEX TALLA S;GLTM;;
;GUANTES NITIRILO TALLA M ;DNTM;;
;GUANTES NITRILO TALLA G;IM01493;;
;GUANTES NITRILO TALLA L (CAJA X 100 UNDS);GE-DREX100-L;;
;GUANTES NITRILO TALLA M (CAJA X 100 UNDS);GE-DREX100-M;;
;GUANTES NITRILO TALLA SMALL (CAJA X 100 UNDS);GE-DREX100-S;;
;GUARDIAN 10L;BS7320;;
;GUARDIAN DESCARTABLE DE 3 LITROS;01ENGDJOS3LT001;;
;GUARDIAN PARA DESECHOS 5 LITROS;N010650;;
;GUARDIAN PLAS 8LT. (RECTANGULAR) ROJO T.TRANSPARENTE;C0611GP8LT;;
;GUARDIAN PLASTICO 23L.ROJO CON TAPA TARNSPARENTE;N010670;;
;GUIDE LEAF SPRING;5508720001;;
;GUIDE NEEDLE;"7851375001	";;
;GUIDE RAIL CUVETTE;7316470001;;
;GUIDE RAIL T L=1546;4893123001;;
;GUIDE RAIL T L=554;4893115001;;
;GUIDE RAIL U L=1546;5775248001;;
;GUIDE RAIL U L=554;5339804001;;
;GUIDE TS UPPER  (2);3731723001;;
;Gafas protectoras para fototerapia, talla regular, circunferencia cefÃ¡lica 33 cm â€“ 38 cm,;GPF;;
;Gas spring            714-1639;11566296001;;
;Gasa AlgodÃ³n 90 cm x 100m, 24 hebras ;GSA24H;;
;Gasto de pasajes;Gp;;
;Gasto de telecomunicaciones;GT;;
;Gear 16               714-1767;11700413001;;
;Gear 28               714-0607;11700405001;;
;Gear 40               714-1354;11700391001;;
;Gear Rack Forward Right Assy;7166729001;;
;Gel para acoplamiento ultrasÃ³nico;GAUS;;
;Glutest 75gr 200ml ;DQGLT-075-001;;
;Glycated Albumin 290 TEST+CAL (BIOSSAYS 240 PLUS);130505004AC24;;
;Glycated Albumin 370 TEST+CAL (BIOSSAYS C8);130505004SC;;
;Glycated Serum Protein 340 TEST+CAL (BIOSSAYS 240 PLUS);130505005AC24 ;;
;Glycated Serum Protein 410 TEST+CAL (BIOSSAYS C8);130505005SC;;
;Gooseneck display support;5340403001;;
;Guantes de trabajo, protecciÃ³n contra cortes e impactos;GUANTESATER;;
;Guantes latex talla xs;1234566;;
;Guantes quirÃºrgicos  NÂº 7.5;GQN75;;
;Guantes quirÃºrgicos NÂº 7;GQN7;;
;Guide Needle;6369529001;;
;H. PILORY ANTIGEN HECES CASSETE 25KT ACROBIOTECH;IHP-602;;
;H. PYLORI AG CASS 30 (CTK);R0191C;;
;H. PYLORI AG HECES CASS. (25) CTK ;R0192C;;
;H. PYLORI EN HECES CASSETTE X20 TEST (CERTEST);P820001V;;
;H. Pylori Rapid Test Kit (Colloidal Gold Method) HP-II;HP-II;;
;H. Pylori Rapid Test Kit MANUAL (Colloidal Gold Method) HP-I;HP-I;;
;H. pylori Antigen en Heces (96 Test);1506-11;;
;HAEMATOLOGY ANALYSER XT-2000;3316521001;;
;HAMILTON CO-RE Tips(8Ã—480 SLIM Tips)Aplicar a X8 con pipeta aerodinÃ¡mica (ADP);235806;;
;HANDLE W;4844408001;;
;HARNESS, MAIN TUBING, EA;3087905001;;
;HAV )HEPATITIS A IgG/IgM Combo Rapid Test Cassette;IHAGM-325;;
;HAV IGM RAPID TEST CASSETTE ACROBIOTECH;IHA-302;;
;HB CALIBRATOR 5 X 1.2 ML;3110923035;;
;HBQ Sample Set Elecsys,cobas e;5118506190;;
;HBsAg G2 Elecsys E2G 300 V2;8814848190;;
;HCB DETECTOR ASSY NO.6;6573029001;;
;HCG CASSETE HEALGEN;STHCG116_U;;
;HCG+beta Elecsys E2G 300;7251025190;;
;HCV TEST CASSETTE ACROBIOTECH;IHC-302;;
;HDD (NPCM0104HD) COMPLETE;7698577001;;
;HDD HP 516824-B21 FOR DM;6569897001;;
;HDD SEAGATE BARRACUDA ST500LM030 500 GB 2 SINCH 5400RPM 128 MB;HDDSEAST500LM03;;
;HDL-C 320 TEST (BIOSSAYS 240 PLUS);130501001A;;
;HDL-C 410 TEST (BIOSSAYS C8);130501001S;;
;HDL-C GEN.4, 350 TEST COBAS C INTEGRA;7528566190;;
;HDLC GEN 4 200 TEST COBAS C111;7528604190;;
;HDLC4, 500T, cobas c 701/702;7528582190;;
;HDLC4, 700T, cobas c pack green;8057877190;;
;HE 600 Platform;6917259001;;
;HE4 CS ELECSYS;5950945190;;
;HEAT CUT FILTER;4904630001;;
;HEATER (400P) ASSAY (P MODULE);12181754001;;
;HEATER UNIT ASSY;4820819001;;
;HEATER/SHAKER;7093365001;;
;HEATING CHANNEL ASSY;4793404001;;
;HELICOBACTER PILORY S/P CASSETTE BESSURE;ELLA0109;;
;HEMA-SCREEN SANGRE OCULTA 50 TEST;HS-50C;;
;HEMOSIL D-DIMER;W-20008500;;
;HEMOSIL REFERENCE EMULSION 500ML;W-9756900;;
;HEPARINA SODICA 5000 UL SOLUCION INYECTABLE CAJA X 50 VIALES X 5ML C/U;50000010521;;
;HEPATITIS A IGM X 25 TEST SENSOTEST ;ST HAV281;;
;HEPATITIS B (HBSAG) S/P CASSETTE X20 UNDS;IL02440;;
;HEPATITIS B AG CASS 30 CTK;R0040C;;
;HEPATITIS B HEPACARD CAJA X 20 UNDS;HB010020;;
;HEPATITIS C AB PLUS COMBO (HCV) CASS (CTK) ;R0024C;;
;HEPATITIS C CASSETTE;ALL TEST;;
;HEPATITIS C CASSETTE UNDS;GCHCV-302A;;
;HEPATITIS C/HCV UNDS (INNOVATEST);INNO-IHC402;;
;HERPES (HSV) 1+2 IgG;HERPES (HSV) 1+2 IgG;;
;HERPES (HSV) 1+2 IgM;HERPES (HSV) 1+2 IgM;;
;HERPES 1/2 IGM CASSETE ACURATE;WSHSM-C31;;
;HERPES II IGM(MICROELISA);2HERPES;;
;HERPES SIMPLE VIRUS 1 IgM ELISA KIT X 96 DET;HSV1M050 0;;
;HERPES SIMPLEX VIRUS 2 IgM ELISA KIT X 96 DET;HSV2M054 0;;
;HERRAMIENTA DE IMPACTO;HERRIMP001;;
;HINGE ASSY;4737580001;;
;HINGE ER;4683170001;;
;HINGE GND KIT N ASSY;5860261001;;
;HISOPO ESTERIL PUNTA RAYON ;6100/SG/GS;;
;HISOPO FOR MAN-MADE FIBER GARGANTE;550041;;
;"HISOPO PALILLO DE MADERA 6"" X 100 UNDS ";IM04250;;
;HISOPOS CARLITOS CLASICO NRO 6 FUNDA X 100;01AHHMCCLFDA001;;
;HISOPOS PEQUEÃ‘OS DE MADERA;HPM;;
;HIV 1+2 AB COMBO CASS 30 CTK;R0011C;;
;HIV 1/2 DETERMIN AG/AB COMBO;7D2643;;
;HIV 1/2/0 TRILINE CASSETTE X 20 TEST;IHI-T402;;
;HIV 4ta GENERACION CAJA X 30UND (CTK);R0018C;;
;HIV CUARTA GENERACION AG/AB CASSETT, MARCA: HEALGEN;GCHIV(AG/AB);;
;HIV combi PT Elecsys cobas e 100 V2;8924163190;;
;HIV duo Elecsys E2G 300 V2;8836973190;;
;HOLDER ASSY NO.260;7386648001;;
;HOLDER DISPLAY BAR;3541002001;;
;HOLDER F.TRAY HIT 747-400 30RA*LH;3008037001;;
;HOLDER FOR NEEDLE;7840241001;;
;HOLDER K-CARRIER SET OF 2;3287696001;;
;HOLDER NEEDLE;28120978001;;
;HOLDER NEEDLE HEAD V2;5735459001;;
;HOLDER PRINTER PAPER ROLL;3535401001;;
;HOLDER PROBE ASSY V2;7994303001;;
;HOLDER SYRINGE;5357209001;;
;HOLDER-LIGHTBARRIER;4947347001;;
;HOLDER-LIGHTBARRIER;4947347001;;
;HOME SENSOR RT OPB810W51, 90MM;5043603001;;
;HOSE FASTENER 23 L 392024;10610020001;;
;HOSPEDAAJE;;;
;HOUSING DISPLAY MODULE V2;6913253001;;
;HOUSING FOR SAMPLER, 9181;3074668001;;
;HOUSING TOP COVER COMPL;5066131001;;
;HO}AJE;;;
;HP AIO Smart Tank 515 USB Wireless USB 2.0 Wifi BLUETOOTH 4800X1200dpi Negro;IMPHPX1TJ09A;;
;HP COMPAQ PRO 3400;6536859001;;
;HP Color LaserJet Pro MFP M182nw - Impresora multifunciÃ³n - color HP laser Legal (216 x 356 mm) (original) A4/Legal (material) hasta 17 ppm (copiando) hasta 16 ppm (impresiÃ³n) 150 hojas USB 2.0, LAN, Wi-Fi - 7KW55A#BGJ;IMPHP-7KW55A # BGJ;;
;HP LASER JET PRO M203DN;8165424001;;
;HP Laser Printer P2035;5551471001;;
;"HP MONITOR LCD 18.9""";7257660001;;
;HSV PC ELECSYS;5572207190;;
;HSV-1 IgG Elecsys E2G 100;7027494190;;
;HSV-2 IgG Elecsys E2G 100;7027508190;;
;HSV1 IGM EIA 96 TEST;HSV1M0500;;
;HSV1 IgG Elecsys E2G 100 V2;8948852190;;
;HSV1 IgG Elecsys cobas e 100 V2;8948844190;;
;HTLV I/II Elecsys cobas e100 V2/cobas e411, e601 y e602;9015175190;;
;HUB ASSY ( PS);4734882001;;
;HUB USB ;ST000010;;
;HYTAB PLUS 8LAB1 ;THY0001;;
;Haematology Analyser XP-300 Main Unit;6908764001;;
;Haemolyse Reagent f.HBA1C;11488457122;;
;Halogen lamp assy;10641600001;;
;Hamilton Disinfectant Spray Kit:;6254250001;;
;Hamilton MICROLAB Detergent Kit: ;6254268001;;
;Handheld Base Unit;4805658001;;
;Handheld Power Supply MPP15, 12V;7006098001;;
;Handy Barcode Reader;7183976001;;
;Haptoglobin 190 TEST (BIOSSAYS 240 PLUS);130502014AC24;;
;Haptoglobin 340 TEST (BIOSSAYS C8);130502014SCC8;;
;HbA1c 320 TEST+CAL (BIOSSAYS 240 PLUS);130505002AC;;
;HbA1c 400 TEST+CAL (BIOSSAYS C8);130505002SC;;
;HbA1c TQ Gen.3, 200Tests,cobas c111;5336180190;;
;HbA1cDX, TQ Gen.3, 500Tests,cobas c503 ;8056668190;;
;Hcy 300 TEST (BIOSSAYS 240 PLUS);130501007A;;
;Hcy 410 TEST (BIOSSAYS C8);130501007S;;
;Hematology Analyzer Calibrator 2.5mLÃ—1 - F880/810/800 MACCURA;EBL2201001;;
;Hematology Analyzer Reticulocyte Calibrator 3.0mLÃ—1 - F880/810 MACCURA;EBL2284100;;
;Hematology Analyzer Reticulocyte Control Level 1ï¼š3.0mLÃ—3 - F880/810 MACCURA;EBL2203100;;
;Hematology Analyzer Reticulocyte Control Level 2ï¼š3.0mLÃ—3 - F880/810 MACCURA;EBL2211100;;
;Hematology Analyzer Reticulocyte Control Level 3ï¼š3.0mLÃ—3 - F880/810 MACCURA;EBL2219100;;
;Hematology Control Level 1ï¼š2.5mLÃ—3 - F880/810/800 MACCURA;EBL2202002;;
;Hematology Control Level 2ï¼š2.5mLÃ—3 - F880/810/800 MACCURA;EBL2202003;;
;Hematology Control Level 3ï¼š2.5mLÃ—3 - F880/810/800 MACCURA;EBL2202004;;
;HemosFibrinogen HS PlusIL PT-;W-8469810;;
;HemosIL APPT-SP;W-20006300;;
;HemosIL Calibration Plasma;W-20003700;;
;HemosIL Chromogenic Optic test 160umol/L - WERFEN;97579000;;
;HemosIL Cleaning Solution Clean A;W-9831700;;
;HemosIL Factor Diluent;9757600;;
;HemosIL Factor IX deficient plasma;W-20011900;;
;HemosIL Factor VIII deficient plasma;W-20011800;;
;HemosIL High Abnormal Control ASSAYED;W-20003310;;
;HemosIL KIT FIBRINOGEN CLAUSS;W-20301100;;
;HemosIL Low Abnormal Control ASSAYED;W-20003210;;
;HemosIL Normal Control ASSAYED;W-20003110;;
;HemosIL ProClot Diluent;W-8468600;;
;HemosIL RecombiPlasTin 2G 20mL;W-20003050;;
;HemosIL THROMBIN TIME;9758515;;
;Herpes Simplex Tipo 1 IgG,EIA 96 test;HSV1G0500;;
;Herpes Simplex Tipo 2 IgG, EIA 96 TEST;HSV2G0540;;
;Hex key B 1,5     (NOS) N 315000;10538868001;;
;Hex key B 2       (NOS) N 315001;10538850001;;
;Hisopo NASOFARINGEO USO NASAL(PAQUETE X 50 UNDS);550040;;
;Hose pump hand type   F 649080;10579033001;;
;IA - Immunoassay;LGC PT-CLCC-IA;;
;IAS - Immunoassay - Special;LGC PT-CLCC-IAS;;
;ICHROMA II;1.19311E+12;;
;ICHROMA T3 25T/BOX;244949344;;
;ICHROMA T4 25T/BOX;244949345;;
;ICHROMA TSH 25T/BOX;244949343;;
;ICHROMA/ICHAMBER 6 CANALES;PROD0000848;;
;ICROCENTRIFUGA C882 SN BT;MICROC882;;
;IG server set;6349595001;;
;IGA Gen.2, 500Tests, cobas c701;5219205190;;
;IGA-2, 300T, COBAS C PACK ;8057885190;;
;IGG-2, 300T COBAS C PACK GREEN ;8057915190;;
;IL 6 Elecsys E2G 100 V2;9015612190;;
;IL 6 Elecsys,cobas e 100;9015604190;;
;IL TEST D-DIMER CONTROLS;W-20008610;;
;IMIPENEM IPM 10MCG X 50 UNDS ;CT0455B;;
;IMIPENEM-B-10 MCG X 50 DISCOS;BIO-IPM;;
;IMP HP AIO SMART TANK 530 USB WIFI BLUETUOTH-4800X1200DPI;IMPHPX4SB24A;;
;IMP HP LASERJET PRO M404DW (W1A56A)-114;W1A56A;;
;IMP. EPSON MULT. ECOTANK L5590 Wifi 33ppm Negro 20ppm Color;IMPEPSMULL5590 ;;
;IMP. HP AIO SMART TANK 720 USB 2.0 WIFI BLUETOOTH DUPLEX 4800X1200DPL;IMPHPX6UU46A;;
;IMPRESORA EPSON  4500 7500;16351113;;
;IMPRESORA EPSON L6270 110V WIFI /RJ45/DUPLEX;IMPEPS-C11CJ 6 1301;;
;IMPRESORA HP SMART TANK 580 ALL IN ONE;IMPHP-S580;;
;IMPRESORA MULTIFUNCIONAL HP LASERJET M236SDW - MONOCROMATICA - 29PPM - WI-FI/ETHERNET (9YG09A;IMP0215;;
;IMPRESORA OKI 4200;4578724001;;
;IMPRESORA ZEBRA TLP 2844;6536697001;;
;IMPRESORA ZEBRA ZD230 THERMAL TRANSFER ZEB-ZD230 42;ZEB-ZD230-42;;
;INCUBADORA DIGITAL 32 L +80Â°C CONVECCION FORZADA 115V/60HZ;IF30;;
;INCUBADORA DIGITAL 32 L CONVECCION NATURAL 115V 5-40Â°C;IN30;;
;INCUBATION CPL.;8775630001;;
;INDOLE KOVACS 10ML;MID-61F;;
;INFRAREAD THERMOMETER;THERM202061;;
;INIT FLAG;5231876001;;
;INPRESORA MULTIFUNCION EPSON L3210 copia, Inprime , escanea;IMPRESORAEPSO;;
;INPUT BUFFER;7316127001;;
;INSERT DRIP TRAY;7403208001;;
;INSTC, 130Tests, cobas c503;8063001190;;
;INSTRUCTIONS FOR USE ES COBAS B 221;3336654001;;
;INSTRUMENT ELECSYS 2010 RENTAL;4523644001;;
;INSTRUMENT KX21 RENTAL;4523725001;;
;INSTRUMENT OMNI C RENTAL;4523911001;;
;INSTRUMENTACION LABORATORY 5508 PRINTER PAPER, GEM 3000 5ROLLOS;W-5508;;
;INSULATING FOAM 2;5109418001;;
;INSULATING FOAM 3;5109400001;;
;INSULATING FOAM 4;5109396001;;
;INSULATION CUSHION;6876846001;;
;INTAKE TUBE ASSAY NO. 32;6646484001;;
;INTAKE TUBE ASSY NO.61 ;7737912001;;
;INTAKE TUBE ASSY NO.70;7767285001;;
;INTERESES PROVEEDOR;;;
;IPU HP for XN-series;6980414001;;
;IPU MONITOR FLAT SCREEN;4428781001;;
;IRON2, 700T, cobas c pack green;8057931190;;
;ISD;;;
;ISD Sample PT Elecsys cobas e 100;5889073190;;
;ISE 1800;5964075001;;
;ISE Diluent Gen.2, 2x2 Liter;4880480190;;
;ISE Int.Stand. Gen.2,  cobas c, Hitachi;4522320190;;
;ISE Internal Stand Gen.2, 2x2 Liter;4880455190;;
;ISE PRINTER MODULE, EA;4430174001;;
;ISE PRINTER MODULE, EA;4430174001;;
;ISE PRINTER PAPER TRAY, EA;3087433001;;
;ISE Reagent Pack Electrolyte (Cal A:1600mL/Cal B:500mL/QC:10mL);130507001S;;
;ISE Reference Electrolyte 0,5L;10820652216;;
;ISE Reference Electrolyte 300ML;11360981216;;
;ISE Reference Electrolyte, 2L;8392013190;;
;ISE SERVICE KIT 2N;7671563001;;
;ISE SERVICE KIT 2N;7671563001;;
;ISE UNIT FOR MODULAR;3054985001;;
;ISO-CLEAN SOLUCION LIMPIADORA 500ML (LINEAR);1180010;;
;ISOLATION ANALYZER TOP;4793463001;;
;ISWAP LANDSCAPE;5440726001;;
;IgE G2 Elecsys E2G 100;7027516190;;
;Imidazole cobas t411 (20x20ml);6488846190;;
;Immunoglobulin-A 190 TEST+CAL (BIOSSAYS 240 PLUS);130508009AC;;
;Immunoglobulin-A 270 TEST+CAL (BIOSSAYS C8);130508009SC;;
;Immunoglobulin-G 190 TEST+CAL (BIOSSAYS 240 PLUS);130508011AC;;
;Immunoglobulin-G 275 TEST+CAL (BIOSSAYS C8);130508011SC;;
;Immunoglobulin-M 190 TEST+CAL (BIOSSAYS 240 PLUS);130508010AC;;
;Immunoglobulin-M 190 TEST+CAL (BIOSSAYS C8);130508010SC;;
;Impresora HP Laserjet Pro 4003dw (2Z610A#BGJ) ;000K9989;;
;Impresora Multifuncional Inalambrica Epson EcoTank L3250 USB WIFI;IMPEPS-C11CJ 6 7301;;
;Impresora de etiquetas Zebra GC420d;ZEBRA001;;
;Impresora de etiquetas Zebra ZD23042 - thermaltransfer - USB -ethernet 10/100;000K998;;
;Incubadora;1000004;;
;Installation kit cobas 6500/ u601/ u701 ;6390510001;;
;Instr. Microcentrifuge ( Biosneh)  - IN;7120591001;;
;Insulin Elecsys E2G 100;7027559190;;
;Interface connection cable;11906186001;;
;Interfaz Analizador Software Laboratorio;7274475001;;
;Interfaz HIS-LIS Software Laboratorio;7274491001;;
;Interfaz Microbiologia Software Laboratorio;7274483001;;
;Inverted Biological Microscope Trinocular ;BMI-100;;
;Inverted Biological Microscope Trinocular 1;BMI-202;;
;Iron 300 TEST+CAL (BIOSSAYS 240 PLUS);130509003AC;;
;Iron 350 TEST+CAL (BIOSSAYS C8);130509003SC;;
;JERINGA VANJERIN 10cc 21X1-1/2;Â¨1001VAB10C00001;;
;JERINGA VANJERIN 3cc 21GX1-1/4 (caja x 100 UND);1001VAB3CC00006;;
;JERINGUILLA DESC.10ML 21Gx1 1/4x100 UNDS;IM00026;;
;JIG ADJUSTMENT PIN;5024340001;;
;JIG BOTTLE PLATE B;5687888001;;
;JIG CASSETTE TYPE;6397123001;;
;JIG CE SETUP ASSY;4890094001;;
;JIG CE SETUP C;4890086001;;
;JIG CE SETUP D ASSY;5801443001;;
;JIG DILUTION NOZZLE;5848393001;;
;JIG DILUTION NOZZLE ASSY 0.5;5848385001;;
;JIG PIERCER TO CASSETTE BOTTLE;4452836001;;
;JIG POSITION REAGENT TO BOTTLE;5024374001;;
;JIG POSITIONING RACK ROTOR;4452968001;;
;JIG POSITIONING REAGENT AND SAMPLING;4452844001;;
;JIG POSITIONING S.PROBE TO BOTTOM T.TUBE;12190834001;;
;JIG PROBE;5024323001;;
;JIG R BELT TENSION;5024366001;;
